Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio
6030,12751069,rh__rostralmiddlefrontal__14,Right,20,56,29,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.777408638,Frontal Pole_Right,1,Right_SFG,0.903654485,R_A46,0.857142857,R_9a_ROI,0.837209302,7Networks_RH_Default_PFCdPFCm_5,0.495016611,7Networks_RH_Cont_PFCl_8,0.641196013,Right Default,0.624584718,Right Default B,0.38538206
6031,4102743,rh__rostralmiddlefrontal__15,Right,50,18,36,rh_caudalmiddlefrontal,1,Frontal_Inf_Oper_R,0.738095238,Middle Frontal Gyrus_Right,1,Right_MFG,0.857142857,R_IFJ,0.857142857,R_8C_ROI,1,7Networks_RH_Cont_PFCl_7,0.916666667,7Networks_RH_Cont_PFCl_12,0.761904762,Right Control,1,Right Control B,0.988095238
6032,4779719,rh__rostralmiddlefrontal__16,Right,39,44,3,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Frontal Pole_Right,0.961538462,Right_MFG,0.259615385,R_A9/46v,0.836538462,R_p47r_ROI,0.490384615,7Networks_RH_Cont_PFCl_3,0.798076923,7Networks_RH_Cont_PFCl_5,0.673076923,Right Control,0.798076923,Right Salience / Ventral Attention B,0.798076923
6033,16233597,rh__rostralmiddlefrontal__17,Right,29,30,44,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.928571429,Middle Frontal Gyrus_Right,0.961038961,Right_MFG,0.798701299,R_A9/46d,0.980519481,R_46_ROI,0.512987013,7Networks_RH_Default_PFCdPFCm_6,0.902597403,7Networks_RH_Default_PFCdPFCm_10,0.805194805,Right Default,1,Right Default A,0.896103896
6034,2054342,rh__rostralmiddlefrontal__18,Right,25,27,37,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.977777778,Middle Frontal Gyrus_Right,0.6,Right_MFG,0.333333333,R_A9/46d,0.577777778,R_46_ROI,0.977777778,7Networks_RH_Default_PFCdPFCm_6,0.533333333,7Networks_RH_Default_PFCdPFCm_10,0.488888889,Right Default,0.555555556,Right Default A,0.555555556
6035,4803987,rh__rostralmiddlefrontal__19,Right,26,61,7,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.991416309,Frontal Pole_Right,1,Right_SFG,0.703862661,R_A46,0.819742489,R_p10p_ROI,1,7Networks_RH_Cont_PFCl_2,0.987124464,7Networks_RH_Cont_PFCl_3,0.987124464,Right Control,0.935622318,Right Control B,0.987124464
6036,12443988,rh__rostralmiddlefrontal__20,Right,43,46,-3,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.444444444,Frontal Pole_Right,1,Right_TrIFG,0.4,R_A45r,0.377777778,R_p47r_ROI,1,7Networks_RH_Cont_PFCl_3,0.82962963,7Networks_RH_Cont_PFCl_2,0.792592593,Right Control,0.888888889,Right Salience / Ventral Attention B,0.533333333
6037,8658448,rh__rostralmiddlefrontal__21,Right,41,34,14,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.771428571,Frontal Pole_Right,0.3,Right_MFG,0.371428571,R_A9/46v,0.742857143,R_IFSp_ROI,0.728571429,7Networks_RH_Cont_PFCl_4,0.557142857,7Networks_RH_Cont_PFCl_6,0.7,Right Control,0.885714286,Right Control A,0.885714286
6038,11932724,rh__rostralmiddlefrontal__22,Right,38,20,29,rh_rostralmiddlefrontal,1,Frontal_Inf_Oper_R,0.569444444,Middle Frontal Gyrus_Right,0.694444444,Right_MFG,0.402777778,R_IFJ,0.430555556,R_8C_ROI,1,7Networks_RH_Cont_PFCl_4,0.583333333,7Networks_RH_Cont_PFCl_10,0.444444444,Right Control,0.583333333,Right Control A,0.583333333
6039,7603441,rh__rostralmiddlefrontal__23,Right,24,32,31,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.726027397,Middle Frontal Gyrus_Right,0.054794521,Right_MFG,0,R_A9/46d,0.698630137,R_9-46d_ROI,0.726027397,7Networks_RH_Default_PFCdPFCm_6,0.780821918,7Networks_RH_Default_PFCdPFCm_10,0.780821918,Right Default,0.753424658,Right Default A,0.753424658
6040,12974372,rh__rostralmiddlefrontal__24,Right,21,57,25,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.537878788,Frontal Pole_Right,0.996212121,Right_SFG,0.776515152,R_A46,0.939393939,R_9a_ROI,0.977272727,7Networks_RH_Cont_PFCl_5,0.78030303,7Networks_RH_Cont_PFCl_8,0.818181818,Right Default,0.488636364,Right Salience / Ventral Attention B,0.397727273
6041,3941159,rh__rostralmiddlefrontal__25,Right,36,60,-7,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,0.631578947,Frontal Pole_Right,1,Right_LOrG,0.458646617,R_A10l,1,R_a47r_ROI,0.744360902,7Networks_RH_Cont_PFCl_1,0.736842105,7Networks_RH_Cont_PFCl_2,0.563909774,Right Control,1,Right Control B,1
6042,2347245,rh__rostralmiddlefrontal__26,Right,43,28,23,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.801104972,Middle Frontal Gyrus_Right,0.861878453,Right_MFG,0.696132597,R_A9/46v,0.596685083,R_p9-46v_ROI,1,7Networks_RH_Cont_PFCl_4,0.977900552,7Networks_RH_Cont_PFCl_9,0.718232044,Right Control,0.977900552,Right Control A,0.961325967
6043,6271946,rh__rostralmiddlefrontal__27,Right,27,58,23,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.941422594,Frontal Pole_Right,1,Right_SFG,0.836820084,R_A46,0.979079498,R_9-46d_ROI,0.661087866,7Networks_RH_Cont_PFCl_5,1,7Networks_RH_Cont_PFCl_8,1,Right Control,0.774058577,Right Salience / Ventral Attention B,0.556485356
6044,9914428,rh__rostralmiddlefrontal__28,Right,39,31,17,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.578947368,Middle Frontal Gyrus_Right,0.175438596,Right_TrIFG,0.157894737,R_A9/46v,0.894736842,R_IFSp_ROI,0.877192982,7Networks_RH_Cont_PFCl_4,0.807017544,7Networks_RH_Cont_PFCl_6,0.807017544,Right Control,0.807017544,Right Control A,0.807017544
6045,5100075,rh__rostralmiddlefrontal__29,Right,34,32,46,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.955974843,Middle Frontal Gyrus_Right,0.874213836,Right_MFG,0.968553459,R_A9/46d,0.823899371,R_8Av_ROI,1,7Networks_RH_Default_PFCdPFCm_6,0.748427673,7Networks_RH_Cont_PFCl_11,0.377358491,Right Control,0.779874214,Right Control B,0.874213836
6046,5050644,rh__rostralmiddlefrontal__30,Right,42,42,5,rh_parstriangularis,1,Frontal_Mid_R,0.951612903,Frontal Pole_Right,1,Right_MFG,0.370967742,R_IFS,0.596774194,R_IFSa_ROI,1,7Networks_RH_Cont_PFCl_3,0.879032258,7Networks_RH_Cont_PFCl_5,0.443548387,Right Control,0.879032258,Right Salience / Ventral Attention B,0.677419355
6047,8136524,rh__rostralmiddlefrontal__31,Right,18,62,-16,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,0.604651163,Frontal Pole_Right,1,Right_FRP,0.476744186,R_A10l,0.994186047,R_10pp_ROI,1,7Networks_RH_Limbic_OFC_3,0.994186047,7Networks_RH_Limbic_OFC_6,0.563953488,Right Limbic,1,Right Limbic B,1
6048,9579442,rh__rostralmiddlefrontal__32,Right,37,22,24,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.795774648,Middle Frontal Gyrus_Right,0.5,Right_MFG,0.443661972,R_A44d,0.514084507,R_IFSp_ROI,0.521126761,7Networks_RH_Cont_PFCl_4,0.718309859,7Networks_RH_Cont_PFCl_7,0.35915493,Right Control,0.718309859,Right Control A,0.718309859
6049,11420307,rh__rostralmiddlefrontal__33,Right,25,47,26,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.928571429,Frontal Pole_Right,1,Right_SFG,0.676190476,R_A46,0.728571429,R_9-46d_ROI,1,7Networks_RH_Cont_PFCl_5,0.857142857,7Networks_RH_Cont_PFCl_8,0.633333333,Right Salience / Ventral Attention,0.852380952,Right Salience / Ventral Attention B,0.857142857
6050,11126734,rh__rostralmiddlefrontal__34,Right,48,32,25,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.923076923,Middle Frontal Gyrus_Right,0.988461538,Right_MFG,0.765384615,R_A8vl,0.603846154,R_p9-46v_ROI,1,7Networks_RH_Cont_PFCl_4,1,7Networks_RH_Cont_PFCl_9,0.923076923,Right Control,1,Right Control A,0.896153846
6051,6251443,rh__rostralmiddlefrontal__35,Right,34,42,24,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Frontal Pole_Right,0.97515528,Right_MFG,0.732919255,R_A9/46d,0.913043478,R_46_ROI,0.801242236,7Networks_RH_Cont_PFCl_5,0.894409938,7Networks_RH_SalVentAttn_PFCl_1,0.894409938,Right Salience / Ventral Attention,0.869565217,Right Salience / Ventral Attention B,0.894409938
6052,8080629,rh__rostralmiddlefrontal__36,Right,26,61,12,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.971830986,Frontal Pole_Right,1,Right_SFG,0.812206573,R_A46,0.845070423,R_p10p_ROI,0.577464789,7Networks_RH_Cont_PFCl_2,0.948356808,7Networks_RH_Cont_PFCl_3,0.845070423,Right Control,0.521126761,Right Control B,0.953051643
6053,13318418,rh__rostralmiddlefrontal__37,Right,44,18,31,rh_rostralmiddlefrontal,1,Frontal_Inf_Oper_R,0.690721649,Middle Frontal Gyrus_Right,0.948453608,Right_MFG,0.75257732,R_IFJ,0.567010309,R_8C_ROI,1,7Networks_RH_Cont_PFCl_4,0.948453608,7Networks_RH_Cont_PFCl_10,0.855670103,Right Control,0.979381443,Right Control A,0.567010309
6054,9804293,rh__rostralmiddlefrontal__38,Right,20,61,-1,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.6,Frontal Pole_Right,0.883870968,Right_SFG,0.451612903,R_A10l,0.903225806,R_p10p_ROI,0.55483871,7Networks_RH_Limbic_OFC_3,0.55483871,7Networks_RH_Cont_PFCl_3,0.987096774,Right Control,0.95483871,Right Control B,0.987096774
6055,442401,rh__rostralmiddlefrontal__39,Right,20,41,33,rh_superiorfrontal,1,Frontal_Sup_R,1,Frontal Pole_Right,0.7,Right_SFG,0.166666667,R_A9l,0.666666667,R_9p_ROI,1,7Networks_RH_Default_PFCdPFCm_6,0.622222222,7Networks_RH_Default_PFCdPFCm_10,0.788888889,Right Default,0.488888889,Right Default A,0.677777778
6056,12990194,rh__rostralmiddlefrontal__40,Right,38,32,35,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Middle Frontal Gyrus_Right,0.869565217,Right_MFG,0.826086957,R_A8vl,0.949275362,R_p9-46v_ROI,0.804347826,7Networks_RH_Cont_PFCl_6,0.884057971,7Networks_RH_Cont_PFCl_11,0.884057971,Right Control,0.884057971,Right Control B,0.507246377
6057,1577590,rh__rostralmiddlefrontal__41,Right,29,56,-5,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,0.462427746,Frontal Pole_Right,1,Right_MFG,0.404624277,R_A10l,0.959537572,R_a10p_ROI,0.554913295,7Networks_RH_Cont_PFCl_2,0.947976879,7Networks_RH_Cont_PFCl_3,0.947976879,Right Control,0.947976879,Right Control B,0.947976879
6058,4805159,rh__rostralmiddlefrontal__42,Right,39,38,11,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.836734694,Frontal Pole_Right,0.765306122,Right_MFG,0.367346939,R_A9/46v,0.591836735,R_IFSa_ROI,0.867346939,7Networks_RH_Cont_PFCl_3,0.765306122,7Networks_RH_Cont_PFCl_5,0.663265306,Right Control,0.765306122,Right Control A,0.765306122
6059,2243680,rh__rostralmiddlefrontal__43,Right,28,30,33,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.969072165,Middle Frontal Gyrus_Right,0.701030928,Right_MFG,0.474226804,R_A9/46d,0.917525773,R_46_ROI,1,7Networks_RH_Default_PFCdPFCm_6,0.845360825,7Networks_RH_Default_PFCdPFCm_10,0.845360825,Right Default,0.835051546,Right Default A,0.835051546
6060,592161,rh__rostralmiddlefrontal__44,Right,35,53,19,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.992307692,Frontal Pole_Right,1,Right_MFG,0.984615385,R_A46,0.838461538,R_9-46d_ROI,0.734615385,7Networks_RH_Cont_PFCl_5,0.719230769,7Networks_RH_SalVentAttn_PFCl_1,0.684615385,Right Control,1,Right Salience / Ventral Attention B,0.980769231
6061,14261891,rh__rostralmiddlefrontal__45,Right,32,32,38,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Middle Frontal Gyrus_Right,0.886178862,Right_MFG,0.983739837,R_A9/46d,1,R_46_ROI,1,7Networks_RH_Default_PFCdPFCm_6,0.821138211,7Networks_RH_Default_PFCdPFCm_10,0.74796748,Right Control,0.723577236,Right Control B,0.56097561
6062,4770630,rh__rostralmiddlefrontal__46,Right,41,41,2,rh_parstriangularis,1,Frontal_Mid_R,0.794117647,Frontal Pole_Right,1,Right_TrIFG,0.455882353,R_A45r,0.588235294,R_IFSa_ROI,0.544117647,7Networks_RH_Cont_PFCl_3,0.720588235,7Networks_RH_Cont_PFCl_4,0.720588235,Right Control,0.720588235,Right Salience / Ventral Attention B,0.720588235
6063,12982355,rh__rostralmiddlefrontal__47,Right,38,26,21,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.431818182,Middle Frontal Gyrus_Right,0.25,Right_MFG,0.318181818,R_A9/46v,0.840909091,R_IFSp_ROI,0.818181818,7Networks_RH_Cont_PFCl_4,0.818181818,7Networks_RH_Cont_PFCl_9,0.590909091,Right Control,0.818181818,Right Control A,0.818181818
6064,6525018,rh__rostralmiddlefrontal__48,Right,20,62,19,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.983870968,Frontal Pole_Right,1,Right_SFG,0.830645161,R_A46,0.552419355,R_9a_ROI,1,7Networks_RH_Default_PFCdPFCm_4,0.879032258,7Networks_RH_Default_PFCdPFCm_5,0.879032258,Right Default,0.959677419,Right Default B,0.447580645
6065,1823631,rh__rostralmiddlefrontal__49,Right,27,56,-14,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,1,Frontal Pole_Right,1,Right_AOrG,0.902597403,R_A10l,1,R_11l_ROI,1,7Networks_RH_Cont_PFCl_1,0.694805195,7Networks_RH_Cont_PFCl_1,0.935064935,Right Control,0.811688312,Right Control B,0.668831169
6066,2954161,rh__rostralmiddlefrontal__50,Right,47,33,30,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.934673367,Middle Frontal Gyrus_Right,0.894472362,Right_MFG,0.914572864,R_A8vl,0.979899497,R_p9-46v_ROI,1,7Networks_RH_Cont_PFCl_6,0.592964824,7Networks_RH_Cont_PFCl_9,0.849246231,Right Control,1,Right Control B,0.944723618
6067,15380708,rh__rostralmiddlefrontal__51,Right,21,65,16,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.945544554,Frontal Pole_Right,1,Right_SFG,0.504950495,R_A10l,0.767326733,R_9a_ROI,1,7Networks_RH_Default_PFCdPFCm_4,0.930693069,7Networks_RH_Default_PFCdPFCm_5,0.99009901,Right Default,0.99009901,Right Default A,0.787128713
6068,10023920,rh__rostralmiddlefrontal__52,Right,18,48,34,rh_rostralmiddlefrontal,1,Frontal_Sup_R,1,Frontal Pole_Right,0.968992248,Right_SFG,0.689922481,R_A9l,0.875968992,R_9p_ROI,1,7Networks_RH_Default_PFCdPFCm_5,0.868217054,7Networks_RH_Default_PFCdPFCm_8,0.775193798,Right Default,0.868217054,Right Default A,0.798449612
6069,7637405,rh__rostralmiddlefrontal__53,Right,41,53,-5,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,1,Frontal Pole_Right,1,Right_MFG,0.652941176,R_A10l,0.482352941,R_a47r_ROI,1,7Networks_RH_Cont_PFCl_1,0.829411765,7Networks_RH_Cont_PFCl_2,0.976470588,Right Control,0.982352941,Right Control B,0.982352941
6070,16535149,rh__rostralmiddlefrontal__54,Right,45,40,26,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.842105263,Frontal Pole_Right,0.994736842,Right_MFG,0.842105263,R_A9/46v,0.894736842,R_p9-46v_ROI,1,7Networks_RH_Cont_PFCl_3,0.726315789,7Networks_RH_Cont_PFCl_5,0.663157895,Right Control,1,Right Control A,0.6
6071,2499906,rh__rostralmiddlefrontal__55,Right,36,33,40,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Middle Frontal Gyrus_Right,0.842105263,Right_MFG,0.960526316,R_A9/46d,0.585526316,R_46_ROI,0.473684211,7Networks_RH_Cont_PFCl_6,0.861842105,7Networks_RH_Cont_PFCl_11,0.861842105,Right Control,0.940789474,Right Control B,0.578947368
6072,3044056,rh__rostralmiddlefrontal__56,Right,26,47,15,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.531531532,Frontal Pole_Right,0.864864865,Right_MFG,0.261261261,R_A46,0.900900901,R_9-46d_ROI,1,7Networks_RH_Cont_PFCl_5,0.756756757,7Networks_RH_Cont_PFCl_8,0.612612613,Right Control,0.675675676,Right Salience / Ventral Attention B,0.756756757
6073,4238895,rh__rostralmiddlefrontal__57,Right,24,65,9,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.854368932,Frontal Pole_Right,0.98381877,Right_FRP,0.453074434,R_A10l,0.786407767,R_p10p_ROI,1,7Networks_RH_Cont_PFCl_2,0.776699029,7Networks_RH_Default_PFCdPFCm_5,0.488673139,Right Default,0.851132686,Right Control B,0.809061489
6074,3525317,rh__rostralmiddlefrontal__58,Right,31,33,36,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Middle Frontal Gyrus_Right,0.672955975,Right_MFG,0.767295597,R_A9/46d,0.955974843,R_46_ROI,1,7Networks_RH_Default_PFCdPFCm_6,0.522012579,7Networks_RH_Default_PFCdPFCm_10,0.51572327,Right Control,0.496855346,Right Salience / Ventral Attention B,0.320754717
6075,1933725,rh__rostralmiddlefrontal__59,Right,43,48,13,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Frontal Pole_Right,1,Right_MFG,0.898305085,R_A9/46v,0.989830508,R_a9-46v_ROI,1,7Networks_RH_Cont_PFCl_3,0.979661017,7Networks_RH_Cont_PFCl_5,0.979661017,Right Control,0.989830508,Right Salience / Ventral Attention B,0.922033898
6076,4172434,rh__rostralmiddlefrontal__60,Right,21,56,-4,rh_rostralmiddlefrontal,1,Frontal_Sup_Orb_R,0.875,Frontal Pole_Right,0.910714286,Right_SFG,0.410714286,R_A10l,0.910714286,R_a10p_ROI,1,7Networks_RH_Cont_PFCl_2,0.758928571,7Networks_RH_Cont_PFCl_3,0.821428571,Right Control,0.821428571,Right Control B,0.821428571
6077,8726391,rh__rostralmiddlefrontal__61,Right,44,22,37,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.928,Middle Frontal Gyrus_Right,0.88,Right_MFG,0.608,R_A8vl,0.72,R_8C_ROI,1,7Networks_RH_Cont_PFCl_7,0.68,7Networks_RH_Cont_PFCl_12,0.712,Right Control,0.792,Right Control B,0.792
6078,12326617,rh__rostralmiddlefrontal__62,Right,26,46,18,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.556603774,Frontal Pole_Right,0.924528302,Right_MFG,0.405660377,R_A46,0.820754717,R_9-46d_ROI,1,7Networks_RH_Cont_PFCl_5,0.830188679,7Networks_RH_Cont_PFCl_8,0.632075472,Right Control,0.471698113,Right Salience / Ventral Attention B,0.830188679
6079,9641901,rh__rostralmiddlefrontal__63,Right,35,58,-12,rh_rostralmiddlefrontal,1,Frontal_Mid_Orb_R,0.942982456,Frontal Pole_Right,1,Right_LOrG,0.543859649,R_A10l,0.947368421,R_11l_ROI,0.75877193,7Networks_RH_Cont_PFCl_1,1,7Networks_RH_Cont_PFCl_1,0.754385965,Right Control,1,Right Control B,1
6080,3579387,rh__rostralmiddlefrontal__64,Right,42,38,17,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.895,Frontal Pole_Right,0.855,Right_MFG,0.53,R_A9/46v,0.76,R_p9-46v_ROI,0.84,7Networks_RH_Cont_PFCl_3,0.91,7Networks_RH_Cont_PFCl_5,0.89,Right Control,0.945,Right Control A,0.945
6081,7228257,rh__rostralmiddlefrontal__65,Right,18,44,33,rh_superiorfrontal,1,Frontal_Sup_R,1,Frontal Pole_Right,0.892307692,Right_SFG,0.107692308,R_A9l,0.846153846,R_9p_ROI,1,7Networks_RH_Default_PFCdPFCm_5,0.707692308,7Networks_RH_Default_PFCdPFCm_10,0.646153846,Right Default,0.553846154,Right Default A,0.553846154
6082,5037137,rh__rostralmiddlefrontal__66,Right,30,43,36,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.927184466,Frontal Pole_Right,1,Right_MFG,0.844660194,R_A9/46d,0.961165049,R_9-46d_ROI,0.766990291,7Networks_RH_Cont_PFCl_5,1,7Networks_RH_SalVentAttn_PFCl_1,0.990291262,Right Salience / Ventral Attention,0.95631068,Right Salience / Ventral Attention B,1
6083,1639840,rh__rostralmiddlefrontal__67,Right,18,66,-4,rh_rostralmiddlefrontal,1,Frontal_Sup_Orb_R,0.802325581,Frontal Pole_Right,0.972868217,Right_FRP,0.875968992,R_A10l,0.872093023,R_a10p_ROI,0.73255814,7Networks_RH_Limbic_OFC_3,1,7Networks_RH_Cont_PFCl_3,0.860465116,Right Limbic,0.441860465,Right Control B,0.558139535
6084,3050460,rh__rostralmiddlefrontal__68,Right,38,34,16,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.641509434,Frontal Pole_Right,0.188679245,Right_MFG,0.339622642,R_A9/46v,0.79245283,R_p9-46v_ROI,0.924528302,7Networks_RH_Cont_PFCl_3,0.566037736,7Networks_RH_Cont_PFCl_5,0.566037736,Right Control,0.754716981,Right Control A,0.754716981
6085,5659308,rh__rostralmiddlefrontal__69,Right,37,41,27,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Frontal Pole_Right,0.992,Right_MFG,0.856,R_A9/46d,0.8,R_46_ROI,1,7Networks_RH_Cont_PFCl_5,0.92,7Networks_RH_SalVentAttn_PFCl_1,0.92,Right Control,0.6,Right Salience / Ventral Attention B,0.92
6086,11989963,rh__rostralmiddlefrontal__70,Right,42,25,25,rh_rostralmiddlefrontal,1,Frontal_Inf_Tri_R,0.991304348,Middle Frontal Gyrus_Right,0.773913043,Right_MFG,0.660869565,R_A9/46v,0.547826087,R_p9-46v_ROI,0.869565217,7Networks_RH_Cont_PFCl_4,0.913043478,7Networks_RH_Cont_PFCl_9,0.913043478,Right Control,0.913043478,Right Control A,0.913043478
6087,11874481,rh__rostralmiddlefrontal__71,Right,25,30,35,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.894736842,Middle Frontal Gyrus_Right,0.526315789,Right_MFG,0.342105263,R_A9/46d,0.701754386,R_46_ROI,0.640350877,7Networks_RH_Default_PFCdPFCm_6,0.807017544,7Networks_RH_Default_PFCdPFCm_10,0.807017544,Right Default,0.807017544,Right Default A,0.807017544
6088,11892640,rh__rostralmiddlefrontal__72,Right,37,58,8,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.78021978,Frontal Pole_Right,1,Right_MFG,0.945054945,R_A46,0.578754579,R_a9-46v_ROI,0.989010989,7Networks_RH_Cont_PFCl_2,0.743589744,7Networks_RH_Cont_PFCl_3,0.831501832,Right Control,1,Right Control B,1
6089,8737868,rh__rostralmiddlefrontal__73,Right,39,37,32,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.981707317,Frontal Pole_Right,0.676829268,Right_MFG,0.884146341,R_A9/46d,0.518292683,R_p9-46v_ROI,1,7Networks_RH_Cont_PFCl_6,0.487804878,7Networks_RH_SalVentAttn_PFCl_1,0.548780488,Right Control,0.93902439,Right Salience / Ventral Attention B,0.926829268
6090,162881,rh__rostralmiddlefrontal__74,Right,37,29,20,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.476190476,Middle Frontal Gyrus_Right,0.428571429,Right_MFG,0.19047619,R_A9/46v,0.880952381,R_p9-46v_ROI,0.904761905,7Networks_RH_Cont_PFCl_4,0.80952381,7Networks_RH_Cont_PFCl_6,0.476190476,Right Control,0.80952381,Right Control A,0.80952381
6091,1802986,rh__rostralmiddlefrontal__75,Right,24,66,4,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.920127796,Frontal Pole_Right,1,Right_FRP,0.722044728,R_A10l,0.916932907,R_p10p_ROI,1,7Networks_RH_Cont_PFCl_2,0.539936102,7Networks_RH_Cont_PFCl_3,0.92971246,Right Default,0.728434505,Right Control B,0.805111821
6092,15515997,rh__rostralmiddlefrontal__76,Right,37,31,42,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.978947368,Middle Frontal Gyrus_Right,0.968421053,Right_MFG,0.957894737,R_A8vl,0.626315789,R_8C_ROI,0.515789474,7Networks_RH_Cont_PFCl_6,0.773684211,7Networks_RH_Cont_PFCl_11,0.789473684,Right Control,0.9,Right Control B,0.821052632
6093,3949559,rh__rostralmiddlefrontal__77,Right,44,44,0,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.6,Frontal Pole_Right,1,Right_TrIFG,0.661538462,R_A45r,0.815384615,R_p47r_ROI,1,7Networks_RH_Cont_PFCl_3,0.9,7Networks_RH_Cont_PFCl_4,0.684615385,Right Control,0.884615385,Right Salience / Ventral Attention B,0.9
6094,8486856,rh__rostralmiddlefrontal__78,Right,28,43,26,rh_rostralmiddlefrontal,1,Frontal_Mid_R,0.956896552,Frontal Pole_Right,0.995689655,Right_MFG,0.771551724,R_A9/46d,0.849137931,R_9-46d_ROI,1,7Networks_RH_Cont_PFCl_5,0.836206897,7Networks_RH_SalVentAttn_PFCl_1,0.836206897,Right Salience / Ventral Attention,0.827586207,Right Salience / Ventral Attention B,0.836206897
6095,7436677,rh__rostralmiddlefrontal__79,Right,24,60,15,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.995238095,Frontal Pole_Right,1,Right_SFG,0.842857143,R_A46,0.861904762,R_9a_ROI,1,7Networks_RH_Cont_PFCl_2,0.842857143,7Networks_RH_Cont_PFCl_3,0.39047619,Right Control,0.576190476,Right Control B,0.880952381
6096,8294000,rh__rostralmiddlefrontal__80,Right,32,32,42,rh_rostralmiddlefrontal,1,Frontal_Mid_R,1,Middle Frontal Gyrus_Right,0.87654321,Right_MFG,0.99382716,R_A9/46d,1,R_46_ROI,0.759259259,7Networks_RH_Default_PFCdPFCm_6,0.814814815,7Networks_RH_Default_PFCdPFCm_10,0.765432099,Right Control,0.611111111,Right Control B,0.518518519
6097,7512247,rh__rostralmiddlefrontal__81,Right,18,53,29,rh_rostralmiddlefrontal,1,Frontal_Sup_R,0.97311828,Frontal Pole_Right,1,Right_SFG,0.682795699,R_A9l,0.559139785,R_9p_ROI,0.586021505,7Networks_RH_Default_PFCdPFCm_5,0.639784946,7Networks_RH_Default_PFCdPFCm_8,0.532258065,Right Default,0.602150538,Right Default B,0.446236559
